episode,timestep,reward
5539,5540,-0.1855
5559,5560,-0.3071
5579,5580,-0.3064
5599,5600,-0.2589
5619,5620,-0.29
5639,5640,-0.2803
5659,5660,-0.2687
5679,5680,-0.3279
5699,5700,-0.2147
5719,5720,-0.2653
5739,5740,-0.3135
5759,5760,-0.2002
5779,5780,-0.3199
5799,5800,-0.186
5819,5820,-0.261
5839,5840,-0.4116
5859,5860,-0.2056
5879,5880,-0.259
5899,5900,-0.3372
5919,5920,-0.2662
5939,5940,-0.3149
5959,5960,-0.3474
5979,5980,-0.2375
5999,6000,-0.2928
6019,6020,-0.2336
6039,6040,-0.3133
6059,6060,-0.2632
6079,6080,-0.1813
6099,6100,-0.2605
6119,6120,-0.3181
6139,6140,-0.2397
6159,6160,-0.3205
6179,6180,-0.2099
6199,6200,-0.3456
6219,6220,-0.2984
6239,6240,-0.32
6259,6260,-0.3486
6279,6280,-0.1761
6299,6300,-0.2726
6319,6320,-0.2351
6339,6340,-0.2889
6359,6360,-0.2558
6379,6380,-0.2128
6399,6400,-0.2633
6419,6420,-0.3692
6439,6440,-0.213
6459,6460,-0.1928
6479,6480,-0.3402
6499,6500,-0.2137
6519,6520,-0.2858
6539,6540,-0.2671
6559,6560,-0.2658
6579,6580,-0.2309
6599,6600,-0.2518
6619,6620,-0.1536
6639,6640,-0.2142
6659,6660,-0.2555
6679,6680,-0.3182
6699,6700,-0.265
6719,6720,-0.2324
6739,6740,-0.3103
6759,6760,-0.1879
6779,6780,-0.2373
6799,6800,-0.3595
6819,6820,-0.2469
6839,6840,-0.2956
6859,6860,-0.2369
6879,6880,-0.261
6899,6900,-0.1892
6919,6920,-0.3166
6939,6940,-0.2669
6959,6960,-0.3316
6979,6980,-0.3161
6999,7000,-0.3004
7019,7020,-0.1818
7039,7040,-0.2086
7059,7060,-0.2369
7079,7080,-0.3114
7099,7100,-0.2844
7119,7120,-0.2575
7139,7140,-0.342
7159,7160,-0.2145
7179,7180,-0.2102
7199,7200,-0.3154
7219,7220,-0.2936
7239,7240,-0.2455
7259,7260,-0.3949
7279,7280,-0.1606
7299,7300,-0.2634
7319,7320,-0.3253
7339,7340,-0.1878
7359,7360,-0.3519
7379,7380,-0.1887
7399,7400,-0.353
7419,7420,-0.2328
7439,7440,-0.2839
7459,7460,-0.212
7479,7480,-0.3405
7499,7500,-0.241
7519,7520,-0.2392
7539,7540,-0.1755
7559,7560,-0.2355
7579,7580,-0.2968
7599,7600,-0.1906
7619,7620,-0.2416
7639,7640,-0.2092
7659,7660,-0.1861
7679,7680,-0.2331
7699,7700,-0.2837
7719,7720,-0.3085
7739,7740,-0.2857
7759,7760,-0.2397
7779,7780,-0.2594
7799,7800,-0.1803
7819,7820,-0.3055
7839,7840,-0.2734
7859,7860,-0.2651
7879,7880,-0.2974
7899,7900,-0.2357
7919,7920,-0.2559
7939,7940,-0.2102
7959,7960,-0.3243
7979,7980,-0.3168
7999,8000,-0.1891
8019,8020,-0.2356
8039,8040,-0.2236
8059,8060,-0.262
8079,8080,-0.1968
8099,8100,-0.3649
8119,8120,-0.2139
8139,8140,-0.3534
8159,8160,-0.2842
8179,8180,-0.209
8199,8200,-0.1835
8219,8220,-0.2087
8239,8240,-0.2378
8259,8260,-0.2087
8279,8280,-0.2644
8299,8300,-0.1275
8319,8320,-0.238
8339,8340,-0.2338
8359,8360,-0.2355
8379,8380,-0.183
8399,8400,-0.3032
8419,8420,-0.361
8439,8440,-0.3272
8459,8460,-0.2167
8479,8480,-0.3193
8499,8500,-0.215
8519,8520,-0.2903
8539,8540,-0.3059
8559,8560,-0.2859
8579,8580,-0.2855
8599,8600,-0.1899
8619,8620,-0.2368
8639,8640,-0.2326
8659,8660,-0.2513
8679,8680,-0.3176
8699,8700,-0.3278
8719,8720,-0.2329
8739,8740,-0.2513
8759,8760,-0.2961
8779,8780,-0.2289
8799,8800,-0.2863
8819,8820,-0.2064
8839,8840,-0.2444
8859,8860,-0.2076
8879,8880,-0.2917
8899,8900,-0.2923
8919,8920,-0.2409
8939,8940,-0.2093
8959,8960,-0.2366
8979,8980,-0.1811
8999,9000,-0.2862
9019,9020,-0.2765
9039,9040,-0.2658
9059,9060,-0.2119
9079,9080,-0.2688
9099,9100,-0.1612
9119,9120,-0.2155
9139,9140,-0.1903
9159,9160,-0.1852
9179,9180,-0.3187
9199,9200,-0.2298
9219,9220,-0.1842
9239,9240,-0.2432
9259,9260,-0.3584
9279,9280,-0.2851
9299,9300,-0.3136
9319,9320,-0.1581
9339,9340,-0.2398
9359,9360,-0.2096
9379,9380,-0.2341
9399,9400,-0.3422
9419,9420,-0.2626
9439,9440,-0.2621
9459,9460,-0.2308
9479,9480,-0.2418
9499,9500,-0.2978
9519,9520,-0.3769
9539,9540,-0.2133
9559,9560,-0.2186
9579,9580,-0.2436
9599,9600,-0.2389
9619,9620,-0.2791
9639,9640,-0.2085
9659,9660,-0.1851
9679,9680,-0.1581
9699,9700,-0.2032
9719,9720,-0.162
9739,9740,-0.3879
9759,9760,-0.2402
9779,9780,-0.1635
9799,9800,-0.1919
9819,9820,-0.2132
9839,9840,-0.3153
9859,9860,-0.2134
9879,9880,-0.21
9899,9900,-0.2905
9919,9920,-0.2562
9939,9940,-0.1819
9959,9960,-0.3101
9979,9980,-0.2149
9999,10000,-0.1618
10019,10020,-0.2147
10039,10040,-0.1648
10059,10060,-0.2398
10079,10080,-0.1588
10099,10100,-0.1909
10119,10120,-0.2696
10139,10140,-0.2141
10159,10160,-0.3417
10179,10180,-0.216
10199,10200,-0.1811
10219,10220,-0.323
10239,10240,-0.2068
10259,10260,-0.203
