episode,timestep,reward
6,4000,-97.3568
9,8000,-107.8924
15,12000,-99.6037
25,16000,-102.1078
28,20000,-74.1017
34,24000,-111.5037
39,28000,-88.5437
42,32000,-68.9144
48,36000,-118.1525
52,40000,-105.9193
56,44000,-104.9061
61,48000,-86.7273
63,52000,-73.7676
66,56000,-73.3145
71,60000,-115.2862
73,64000,-106.7592
76,68000,-71.1156
78,72000,-73.0576
81,76000,-74.7979
84,80000,-101.8569
87,84000,-80.5282
90,88000,-86.2609
93,92000,-86.0765
96,96000,-106.0424
100,100000,-98.1666
102,104000,-65.9593
105,108000,-87.5067
108,112000,-90.3293
111,116000,-92.6687
114,120000,-74.2285
117,124000,-88.6157
120,128000,-87.145
122,132000,-72.4179
125,136000,-73.7423
128,140000,-103.5633
131,144000,-75.4166
133,148000,-75.8387
136,152000,-72.7868
138,156000,-72.168
142,160000,-90.6053
146,164000,-91.7024
148,168000,-71.109
152,172000,-81.1538
156,176000,-103.6792
160,180000,-96.2098
162,184000,-50.464
167,188000,-75.3354
170,192000,-104.3201
175,196000,-93.3945
178,200000,-73.9609
181,204000,-107.5968
184,208000,-64.7528
187,212000,-76.516
192,216000,-101.5133
194,220000,-79.5279
197,224000,-87.335
200,228000,-52.9534
203,232000,-76.3588
208,236000,-91.3164
213,240000,-115.0673
217,244000,-99.5147
221,248000,-86.1256
224,252000,-72.5276
226,256000,-52.0385
230,260000,-73.2014
232,264000,-52.103
236,268000,-77.0565
238,272000,-69.8195
242,276000,-99.1029
246,280000,-96.1965
256,284000,-101.9025
259,288000,-89.3103
261,292000,-56.7382
266,296000,-117.1098
270,300000,-88.9394
273,304000,-86.597
276,308000,-75.5878
281,312000,-84.7634
283,316000,-55.7425
286,320000,-81.5573
292,324000,-104.002
297,328000,-105.6288
302,332000,-93.7325
306,336000,-107.3819
309,340000,-100.6179
313,344000,-105.865
316,348000,-81.0041
318,352000,-74.7191
321,356000,-80.4848
326,360000,-110.6728
329,364000,-91.6659
333,368000,-87.3312
337,372000,-89.6924
340,376000,-106.3744
