episode,timestep,reward
9739,9740,-0.2369
9759,9760,-0.1515
9779,9780,-0.2322
9799,9800,-0.1799
9819,9820,-0.2003
9839,9840,-0.1851
9859,9860,-0.2083
9879,9880,-0.1858
9899,9900,-0.1818
9919,9920,-0.2093
9939,9940,-0.1559
9959,9960,-0.1602
9979,9980,-0.2082
9999,10000,-0.1875
10019,10020,-0.2042
10039,10040,-0.2301
10059,10060,-0.2095
10079,10080,-0.1833
10099,10100,-0.1917
10119,10120,-0.2376
10139,10140,-0.1515
10159,10160,-0.1284
10179,10180,-0.1597
10199,10200,-0.2104
10219,10220,-0.2085
10239,10240,-0.334
10259,10260,-0.183
10279,10280,-0.2626
10299,10300,-0.2579
10319,10320,-0.1319
10339,10340,-0.2349
10359,10360,-0.1831
10379,10380,-0.1649
10399,10400,-0.1007
10419,10420,-0.1536
10439,10440,-0.278
10459,10460,-0.2284
10479,10480,-0.1524
10499,10500,-0.2568
10519,10520,-0.1777
10539,10540,-0.129
10559,10560,-0.1287
10579,10580,-0.1534
10599,10600,-0.1344
10619,10620,-0.2376
10639,10640,-0.2127
10659,10660,-0.2587
10679,10680,-0.2317
10699,10700,-0.1843
10719,10720,-0.2322
10739,10740,-0.2072
10759,10760,-0.2322
10779,10780,-0.2326
10799,10800,-0.1825
10819,10820,-0.1592
10839,10840,-0.1852
10859,10860,-0.1867
10879,10880,-0.1555
10899,10900,-0.1604
10919,10920,-0.1535
10939,10940,-0.1564
10959,10960,-0.1293
10979,10980,-0.1759
10999,11000,-0.1281
11019,11020,-0.1311
11039,11040,-0.2325
11059,11060,-0.1274
11079,11080,-0.1524
11099,11100,-0.2038
11119,11120,-0.1773
11139,11140,-0.1774
11159,11160,-0.1537
11179,11180,-0.2513
11199,11200,-0.1812
11219,11220,-0.2043
11239,11240,-0.1287
11259,11260,-0.1562
11279,11280,-0.1517
11299,11300,-0.2095
11319,11320,-0.1835
11339,11340,-0.2048
11359,11360,-0.1354
11379,11380,-0.1845
11399,11400,-0.1474
11419,11420,-0.2167
11439,11440,-0.185
11459,11460,-0.255
11479,11480,-0.1539
11499,11500,-0.1726
11519,11520,-0.1315
11539,11540,-0.1264
11559,11560,-0.1488
11579,11580,-0.2371
11599,11600,-0.1511
11619,11620,-0.2309
11639,11640,-0.2096
11659,11660,-0.1802
11679,11680,-0.1783
11699,11700,-0.1534
11719,11720,-0.1485
11739,11740,-0.199
11759,11760,-0.1827
11779,11780,-0.1964
11799,11800,-0.1503
11819,11820,-0.199
11839,11840,-0.1558
11859,11860,-0.1788
11879,11880,-0.1801
11899,11900,-0.132
11919,11920,-0.1573
11939,11940,-0.1819
11959,11960,-0.1504
11979,11980,-0.2086
11999,12000,-0.2038
12019,12020,-0.1872
12039,12040,-0.1877
12059,12060,-0.1819
12079,12080,-0.1855
12099,12100,-0.2427
12119,12120,-0.1286
12139,12140,-0.1795
12159,12160,-0.1324
12179,12180,-0.1756
12199,12200,-0.1733
12219,12220,-0.1569
12239,12240,-0.1878
12259,12260,-0.1588
12279,12280,-0.1474
12299,12300,-0.206
12319,12320,-0.1307
12339,12340,-0.1558
12359,12360,-0.1279
12379,12380,-0.2897
12399,12400,-0.2085
12419,12420,-0.1541
12439,12440,-0.1507
12459,12460,-0.1271
12479,12480,-0.2737
12499,12500,-0.1519
12519,12520,-0.1276
12539,12540,-0.1269
12559,12560,-0.1244
12579,12580,-0.2127
12599,12600,-0.2354
12619,12620,-0.1892
12639,12640,-0.1327
12659,12660,-0.2381
12679,12680,-0.1596
12699,12700,-0.1779
12719,12720,-0.1628
12739,12740,-0.2886
12759,12760,-0.1759
12779,12780,-0.1525
12799,12800,-0.1548
12819,12820,-0.1239
12839,12840,-0.1311
12859,12860,-0.1354
12879,12880,-0.1866
12899,12900,-0.1537
12919,12920,-0.1727
12939,12940,-0.197
12959,12960,-0.1528
12979,12980,-0.1738
12999,13000,-0.153
13019,13020,-0.173
13039,13040,-0.1257
13059,13060,-0.1877
13079,13080,-0.1508
13099,13100,-0.206
13119,13120,-0.237
13139,13140,-0.2079
13159,13160,-0.176
13179,13180,-0.1531
13199,13200,-0.1001
13219,13220,-0.1221
13239,13240,-0.1999
13259,13260,-0.2037
13279,13280,-0.1496
13299,13300,-0.1536
13319,13320,-0.126
13339,13340,-0.201
13359,13360,-0.1005
13379,13380,-0.1209
13399,13400,-0.2282
13419,13420,-0.1508
13439,13440,-0.1514
13459,13460,-0.1521
13479,13480,-0.1229
13499,13500,-0.1727
13519,13520,-0.2328
13539,13540,-0.1494
13559,13560,-0.1859
13579,13580,-0.1526
13599,13600,-0.1601
13619,13620,-0.1022
13639,13640,-0.2057
13659,13660,-0.2013
13679,13680,-0.1265
13699,13700,-0.1488
13719,13720,-0.1482
13739,13740,-0.1322
13759,13760,-0.1547
13779,13780,-0.1531
13799,13800,-0.2607
13819,13820,-0.1618
13839,13840,-0.1592
13859,13860,-0.1345
13879,13880,-0.1637
13899,13900,-0.1017
13919,13920,-0.1267
13939,13940,-0.1481
13959,13960,-0.2073
13979,13980,-0.1741
13999,14000,-0.1264
14019,14020,-0.2101
14039,14040,-0.1822
14059,14060,-0.2304
14079,14080,-0.1546
14099,14100,-0.1128
14119,14120,-0.1769
14139,14140,-0.1831
14159,14160,-0.2
14179,14180,-0.179
14199,14200,-0.1576
14219,14220,-0.1245
14239,14240,-0.1542
14259,14260,-0.241
14279,14280,-0.1351
14299,14300,-0.1032
14319,14320,-0.132
14339,14340,-0.1028
14359,14360,-0.18
14379,14380,-0.1526
14399,14400,-0.1509
14419,14420,-0.1855
14439,14440,-0.1253
14459,14460,-0.2027
14479,14480,-0.1808
14499,14500,-0.1247
14519,14520,-0.1845
14539,14540,-0.2064
14559,14560,-0.135
14579,14580,-0.1605
14599,14600,-0.2105
14619,14620,-0.1011
14639,14640,-0.1258
14659,14660,-0.1306
14679,14680,-0.2056
14699,14700,-0.1537
14719,14720,-0.1303
14739,14740,-0.1544
14759,14760,-0.1023
14779,14780,-0.1805
14799,14800,-0.1264
14819,14820,-0.0997
14839,14840,-0.1024
14859,14860,-0.1859
14879,14880,-0.1548
14899,14900,-0.175
14919,14920,-0.1558
14939,14940,-0.1356
14959,14960,-0.1292
14979,14980,-0.1826
14999,15000,-0.1009
15019,15020,-0.1518
15039,15040,-0.1003
15059,15060,-0.151
15079,15080,-0.1238
15099,15100,-0.1836
15119,15120,-0.1768
15139,15140,-0.1747
15159,15160,-0.1512
15179,15180,-0.1232
15199,15200,-0.1738
15219,15220,-0.1573
15239,15240,-0.1537
15259,15260,-0.1003
15279,15280,-0.2111
15299,15300,-0.1992
15319,15320,-0.1909
15339,15340,-0.2035
15359,15360,-0.1475
15379,15380,-0.1005
15399,15400,-0.1244
15419,15420,-0.1278
15439,15440,-0.1554
15459,15460,-0.1764
15479,15480,-0.1584
15499,15500,-0.1841
15519,15520,-0.15
15539,15540,-0.1497
15559,15560,-0.1016
15579,15580,-0.1537
15599,15600,-0.2043
15619,15620,-0.1014
15639,15640,-0.1764
15659,15660,-0.126
15679,15680,-0.1548
15699,15700,-0.2096
15719,15720,-0.1799
15739,15740,-0.1043
15759,15760,-0.2092
15779,15780,-0.166
15799,15800,-0.1293
15819,15820,-0.1504
15839,15840,-0.1784
15859,15860,-0.1231
15879,15880,-0.2005
15899,15900,-0.1235
15919,15920,-0.1569
15939,15940,-0.1521
15959,15960,-0.1231
15979,15980,-0.1031
15999,16000,-0.161
16019,16020,-0.1089
16039,16040,-0.1556
16059,16060,-0.1813
16079,16080,-0.0987
16099,16100,-0.157
16119,16120,-0.2285
16139,16140,-0.2056
16159,16160,-0.1231
16179,16180,-0.1507
16199,16200,-0.159
16219,16220,-0.1043
16239,16240,-0.1765
16259,16260,-0.0993
16279,16280,-0.1496
16299,16300,-0.1695
16319,16320,-0.1281
16339,16340,-0.1502
16359,16360,-0.1038
16379,16380,-0.0971
16399,16400,-0.1219
16419,16420,-0.1524
16439,16440,-0.0983
16459,16460,-0.1484
16479,16480,-0.2213
16499,16500,-0.1701
16519,16520,-0.2211
16539,16540,-0.1978
16559,16560,-0.152
16579,16580,-0.1263
16599,16600,-0.122
16619,16620,-0.152
16639,16640,-0.1263
16659,16660,-0.15
16679,16680,-0.1482
16699,16700,-0.0996
16719,16720,-0.1003
16739,16740,-0.2068
16759,16760,-0.099
16779,16780,-0.1258
16799,16800,-0.1011
16819,16820,-0.1514
16839,16840,-0.2001
16859,16860,-0.1967
16879,16880,-0.1486
16899,16900,-0.1244
16919,16920,-0.2329
16939,16940,-0.0989
16959,16960,-0.1507
16979,16980,-0.1546
16999,17000,-0.1513
17019,17020,-0.1213
17039,17040,-0.1519
17059,17060,-0.1245
17079,17080,-0.1546
17099,17100,-0.126
17119,17120,-0.1772
17139,17140,-0.1548
17159,17160,-0.151
17179,17180,-0.0973
17199,17200,-0.1814
17219,17220,-0.15
17239,17240,-0.1012
17259,17260,-0.1544
17279,17280,-0.1499
17299,17300,-0.1954
17319,17320,-0.1231
17339,17340,-0.0986
17359,17360,-0.1227
17379,17380,-0.1287
17399,17400,-0.1786
17419,17420,-0.178
17439,17440,-0.1794
17459,17460,-0.1491
17479,17480,-0.152
17499,17500,-0.1259
17519,17520,-0.1313
17539,17540,-0.1487
17559,17560,-0.1222
17579,17580,-0.1523
17599,17600,-0.151
17619,17620,-0.1278
17639,17640,-0.1338
17659,17660,-0.1291
17679,17680,-0.1295
17699,17700,-0.1857
17719,17720,-0.1549
17739,17740,-0.127
17759,17760,-0.1352
17779,17780,-0.1514
17799,17800,-0.1291
17819,17820,-0.1016
17839,17840,-0.0975
17859,17860,-0.1454
17879,17880,-0.1721
17899,17900,-0.123
17919,17920,-0.1233
17939,17940,-0.1258
17959,17960,-0.122
17979,17980,-0.1259
17999,18000,-0.1258
18019,18020,-0.1258
18039,18040,-0.178
18059,18060,-0.1027
18079,18080,-0.1524
18099,18100,-0.1464
18119,18120,-0.1786
18139,18140,-0.1505
18159,18160,-0.125
18179,18180,-0.2062
18199,18200,-0.1332
18219,18220,-0.1292
18239,18240,-0.1333
18259,18260,-0.155
18279,18280,-0.1343
18299,18300,-0.1318
18319,18320,-0.1283
18339,18340,-0.1261
18359,18360,-0.1202
18379,18380,-0.176
18399,18400,-0.1504
18419,18420,-0.1269
18439,18440,-0.1467
18459,18460,-0.201
18479,18480,-0.1251
18499,18500,-0.0991
18519,18520,-0.1485
18539,18540,-0.1561
18559,18560,-0.1249
18579,18580,-0.1322
18599,18600,-0.1003
18619,18620,-0.181
18639,18640,-0.1507
18659,18660,-0.1516
18679,18680,-0.1481
18699,18700,-0.1005
18719,18720,-0.099
18739,18740,-0.1524
18759,18760,-0.1283
18779,18780,-0.0999
18799,18800,-0.1304
18819,18820,-0.1244
18839,18840,-0.1277
18859,18860,-0.0991
18879,18880,-0.126
18899,18900,-0.2205
18919,18920,-0.1752
18939,18940,-0.1969
18959,18960,-0.1216
18979,18980,-0.0987
18999,19000,-0.1238
19019,19020,-0.1248
19039,19040,-0.1278
19059,19060,-0.1746
19079,19080,-0.0997
19099,19100,-0.1776
19119,19120,-0.1965
19139,19140,-0.168
19159,19160,-0.097
19179,19180,-0.1467
19199,19200,-0.1251
19219,19220,-0.0965
19239,19240,-0.1886
19259,19260,-0.1283
19279,19280,-0.1296
19299,19300,-0.1195
19319,19320,-0.2015
19339,19340,-0.1044
19359,19360,-0.1553
19379,19380,-0.0989
19399,19400,-0.0972
19419,19420,-0.1002
19439,19440,-0.1454
19459,19460,-0.1954
19479,19480,-0.1737
19499,19500,-0.121
19519,19520,-0.148
19539,19540,-0.1702
19559,19560,-0.1765
19579,19580,-0.1011
19599,19600,-0.1277
19619,19620,-0.1506
19639,19640,-0.0989
19659,19660,-0.099
19679,19680,-0.0949
19699,19700,-0.1239
19719,19720,-0.124
19739,19740,-0.1462
19759,19760,-0.1711
19779,19780,-0.1461
19799,19800,-0.0945
19819,19820,-0.1728
19839,19840,-0.1211
19859,19860,-0.1754
19879,19880,-0.211
19899,19900,-0.1247
19919,19920,-0.1201
19939,19940,-0.1273
19959,19960,-0.1564
19979,19980,-0.1309
19999,20000,-0.1538
20019,20020,-0.1298
20039,20040,-0.0996
20059,20060,-0.1478
20079,20080,-0.1804
20099,20100,-0.1218
20119,20120,-0.1011
20139,20140,-0.12
20159,20160,-0.1221
20179,20180,-0.1723
20199,20200,-0.0984
20219,20220,-0.1543
20239,20240,-0.125
20259,20260,-0.1239
20279,20280,-0.0983
20299,20300,-0.1236
20319,20320,-0.1327
20339,20340,-0.1279
20359,20360,-0.1267
20379,20380,-0.1488
20399,20400,-0.1016
20419,20420,-0.0985
20439,20440,-0.176
20459,20460,-0.1457
20479,20480,-0.1244
20499,20500,-0.1553
20519,20520,-0.101
20539,20540,-0.1004
20559,20560,-0.151
20579,20580,-0.1508
20599,20600,-0.151
20619,20620,-0.1205
20639,20640,-0.1245
20659,20660,-0.1793
20679,20680,-0.1236
20699,20700,-0.1234
20719,20720,-0.1256
20739,20740,-0.0965
20759,20760,-0.1496
20779,20780,-0.0988
20799,20800,-0.098
20819,20820,-0.0971
20839,20840,-0.1726
20859,20860,-0.1181
20879,20880,-0.2203
20899,20900,-0.1198
20919,20920,-0.1466
20939,20940,-0.1462
20959,20960,-0.1286
20979,20980,-0.1225
20999,21000,-0.0994
21019,21020,-0.1224
21039,21040,-0.1253
21059,21060,-0.1272
21079,21080,-0.128
21099,21100,-0.1003
21119,21120,-0.1028
21139,21140,-0.1754
21159,21160,-0.1759
21179,21180,-0.1249
21199,21200,-0.1225
21219,21220,-0.0981
21239,21240,-0.1266
21259,21260,-0.1205
21279,21280,-0.1201
21299,21300,-0.1525
21319,21320,-0.0972
21339,21340,-0.1454
21359,21360,-0.1479
21379,21380,-0.0967
21399,21400,-0.0951
21419,21420,-0.1251
21439,21440,-0.1211
21459,21460,-0.1446
21479,21480,-0.149
21499,21500,-0.121
21519,21520,-0.1297
21539,21540,-0.0936
21559,21560,-0.0972
21579,21580,-0.17
21599,21600,-0.1438
21619,21620,-0.1184
21639,21640,-0.1686
21659,21660,-0.146
21679,21680,-0.1168
21699,21700,-0.1012
21719,21720,-0.0962
21739,21740,-0.1438
21759,21760,-0.1223
21779,21780,-0.1213
21799,21800,-0.1515
21819,21820,-0.0941
21839,21840,-0.1197
21859,21860,-0.1506
21879,21880,-0.1239
21899,21900,-0.0925
21919,21920,-0.1671
21939,21940,-0.094
21959,21960,-0.1446
21979,21980,-0.0941
21999,22000,-0.1203
22019,22020,-0.1186
22039,22040,-0.1222
22059,22060,-0.0986
22079,22080,-0.1022
22099,22100,-0.1528
22119,22120,-0.0924
22139,22140,-0.0943
22159,22160,-0.1236
22179,22180,-0.1187
22199,22200,-0.0956
22219,22220,-0.146
22239,22240,-0.1442
22259,22260,-0.1179
22279,22280,-0.1488
22299,22300,-0.1178
22319,22320,-0.1191
22339,22340,-0.1214
22359,22360,-0.1249
22379,22380,-0.1212
22399,22400,-0.0966
22419,22420,-0.1214
22439,22440,-0.0905
22459,22460,-0.1261
22479,22480,-0.124
22499,22500,-0.1222
22519,22520,-0.1424
22539,22540,-0.0969
22559,22560,-0.1207
22579,22580,-0.1559
22599,22600,-0.0963
22619,22620,-0.1464
22639,22640,-0.1494
22659,22660,-0.0945
22679,22680,-0.1513
22699,22700,-0.096
22719,22720,-0.0972
22739,22740,-0.0969
22759,22760,-0.1713
22779,22780,-0.1431
22799,22800,-0.0932
22819,22820,-0.1179
22839,22840,-0.1674
22859,22860,-0.1172
22879,22880,-0.1177
22899,22900,-0.0942
22919,22920,-0.0883
22939,22940,-0.1231
22959,22960,-0.1261
22979,22980,-0.1189
22999,23000,-0.1709
23019,23020,-0.1237
23039,23040,-0.1791
23059,23060,-0.146
23079,23080,-0.0951
23099,23100,-0.1708
23119,23120,-0.1698
23139,23140,-0.1232
23159,23160,-0.191
23179,23180,-0.1682
23199,23200,-0.1207
23219,23220,-0.1232
23239,23240,-0.0973
23259,23260,-0.1449
23279,23280,-0.0965
23299,23300,-0.1208
23319,23320,-0.097
23339,23340,-0.2185
23359,23360,-0.122
23379,23380,-0.1188
23399,23400,-0.1438
23419,23420,-0.1206
23439,23440,-0.1436
23459,23460,-0.0963
23479,23480,-0.1199
23499,23500,-0.1202
23519,23520,-0.1919
23539,23540,-0.0955
23559,23560,-0.1027
23579,23580,-0.1165
23599,23600,-0.1187
23619,23620,-0.1677
23639,23640,-0.1179
