episode,timestep,reward
19,4000,-1289.9157
39,8000,-1381.7577
59,12000,-1266.3702
79,16000,-1204.7126
99,20000,-1447.0477
119,24000,-1429.9839
139,28000,-1384.3783
159,32000,-1572.3326
179,36000,-1448.15
199,40000,-1374.4343
219,44000,-1392.4055
239,48000,-1425.8796
259,52000,-1364.9472
279,56000,-1381.5005
299,60000,-1404.0356
